source_index,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12
27,63.67536926269531,1.2370309829711914,1.5222920179367065,0.2571292519569397,0.12163419276475906,-0.5615264773368835,0.43150269985198975,0.1876930296421051,0.15062861144542694,0.029225371778011322,0.0692845955491066,-0.07680204510688782
28,37.246192932128906,-0.8184553384780884,0.4398347735404968,0.3250161409378052,-0.05667896941304207,-0.04136764630675316,0.0719136893749237,0.14240828156471252,0.015045419335365295,-0.0256765466183424,0.010902904905378819,0.004996366798877716
29,-32.46856689453125,-0.24082276225090027,3.131072521209717,0.13710454106330872,-0.282543420791626,-0.13940583169460297,0.0345139279961586,-0.020266879349946976,0.021349404007196426,-0.005435046274214983,0.005370448809117079,-0.04742397367954254
30,-27.601032257080078,0.1710967868566513,1.9143089056015015,-0.04766116663813591,-0.5669770836830139,-0.09715592116117477,0.019323550164699554,0.002744227647781372,-0.04413202404975891,-0.015281572937965393,0.015353234484791756,-0.03703632205724716
31,31.27947235107422,-1.6019134521484375,0.9697064161300659,-0.10318880528211594,-0.45230570435523987,-0.22669292986392975,0.29948264360427856,0.2157379388809204,0.019612012431025505,0.04553224891424179,0.019810760393738747,-0.04489194601774216
32,-48.572998046875,-0.3730321526527405,-1.1365807056427002,-0.12061155587434769,0.03610587865114212,-0.023590397089719772,0.01785610429942608,-0.005556084215641022,0.03624991327524185,-0.0030250975396484137,0.010377294383943081,0.038808710873126984
33,-62.04518127441406,-0.04344724118709564,-1.383143424987793,0.025414347648620605,0.15547597408294678,-0.05841616541147232,-0.07177120447158813,-0.11502350121736526,-0.008151308633387089,-0.023103494197130203,-0.030303120613098145,0.07135482132434845
34,82.87486267089844,6.1592631340026855,0.3976752758026123,-1.6223467588424683,-0.15065991878509521,-0.37964683771133423,0.7130855321884155,-0.8520621657371521,-0.0551120787858963,0.1840856671333313,-0.18523865938186646,-0.3240264058113098
35,-66.50721740722656,-0.0911770910024643,-0.3392074704170227,-0.06104426831007004,0.12005562335252762,0.07882681488990784,0.009207721799612045,-0.07454921305179596,0.03397953882813454,-0.001908889040350914,-0.020026037469506264,0.012220999225974083
36,29.033203125,-0.37197715044021606,-1.3887755870819092,-0.10345093160867691,0.22811463475227356,-0.027684301137924194,0.12366427481174469,0.0016572251915931702,0.009042766876518726,0.030178818851709366,-0.054297834634780884,-0.008459668606519699
37,63.05619812011719,-0.7239736318588257,-0.8651180267333984,0.009849444031715393,-0.2115364968776703,-0.3200363516807556,0.03935236856341362,0.050332799553871155,-0.06398767232894897,0.0028847004286944866,0.03354509919881821,-0.012153396382927895
38,-32.47103500366211,-1.9351420402526855,5.403691291809082,0.17137768864631653,-1.499494194984436,-0.0844511017203331,-0.0666106790304184,0.07927323877811432,-0.020791329443454742,0.006856805179268122,0.10379059612751007,-0.14409159123897552
39,44.14983367919922,-0.27729907631874084,-0.551908016204834,-0.21080616116523743,0.020785868167877197,-0.15000919997692108,0.026989668607711792,0.07336106896400452,0.02045987918972969,0.01683717407286167,-0.018058577552437782,-0.018250199034810066
40,-45.839134216308594,0.9412708282470703,3.551805019378662,0.022911816835403442,-0.06499059498310089,-0.51298987865448,0.08031585812568665,0.0392366498708725,0.054275818169116974,0.0023526125587522984,0.07821156084537506,-0.04074636846780777
41,-15.04952621459961,0.4300278425216675,-0.7069798111915588,-0.39449343085289,0.5531306862831116,0.011539051309227943,-0.09604752063751221,-0.07465936988592148,-0.045962750911712646,0.019389912486076355,-0.07318489253520966,0.046177029609680176
42,91.24044799804688,-2.6284568309783936,0.6412419676780701,0.4939969480037689,-0.31887927651405334,-0.44825834035873413,0.28294992446899414,0.3138042390346527,0.06456697732210159,0.0943041741847992,0.036301612854003906,-0.013520533218979836
43,87.8045654296875,-2.6545724868774414,-0.22030772268772125,0.40215033292770386,-0.23198604583740234,0.05113145709037781,0.02821335569024086,0.25233888626098633,-0.027519067749381065,0.03875364363193512,-0.01441096793860197,-0.03406631201505661
44,47.86042785644531,-0.5353621244430542,0.5038394927978516,0.04911834001541138,0.2613063454627991,0.19517768919467926,-0.31298503279685974,0.13427609205245972,-0.0883464515209198,0.1971540004014969,0.031794436275959015,0.12652075290679932
45,-62.39030838012695,-0.10206715762615204,0.6617206335067749,-0.3237667679786682,0.3624142110347748,-0.09869343042373657,0.08482207357883453,-0.274009108543396,0.08068744093179703,-0.07919647544622421,0.011394273489713669,0.11738560348749161
46,8.186141967773438,2.178152561187744,0.08482703566551208,-0.5865433812141418,-0.13086092472076416,0.5043792724609375,0.15632615983486176,-0.09570208936929703,-0.036377035081386566,0.020915159955620766,-0.05693533271551132,-0.03229334205389023
47,-55.540958404541016,-1.0360263586044312,-0.14132283627986908,0.24521705508232117,0.006775431334972382,0.0794869214296341,-0.12903688848018646,0.035854272544384,-0.012017752975225449,0.011137733235955238,-0.001670829951763153,0.025233250111341476
48,-21.595924377441406,4.655948162078857,0.7573486566543579,1.0280978679656982,0.5718860626220703,0.15111353993415833,-0.17398323118686676,0.4374943971633911,0.12126516550779343,-0.09848581254482269,0.004394146613776684,0.13247758150100708
49,-60.40804672241211,-0.0604887455701828,-0.7741133570671082,-0.10631775856018066,-0.17025291919708252,0.03424074500799179,0.07427160441875458,-0.041938237845897675,0.04745234549045563,-0.015376405790448189,-0.01114670466631651,0.014980301260948181
50,-66.92049407958984,0.26555898785591125,-0.09721828252077103,0.015628747642040253,-0.1129336804151535,0.004011411219835281,0.04737517610192299,-0.23019680380821228,0.015376947820186615,-0.005280632525682449,-0.005048195365816355,0.019789770245552063
51,15.097930908203125,-1.6594696044921875,3.243177890777588,-1.036709189414978,-0.09796936810016632,-0.3119589388370514,0.20797069370746613,-0.23618577420711517,-0.049868740141391754,0.05211251229047775,-0.05201698839664459,-0.11667146533727646
52,3.7301025390625,-1.1553703546524048,-2.7825679779052734,0.23002874851226807,-0.3772772550582886,0.25422927737236023,0.09769240021705627,-0.002685137093067169,0.007072345353662968,0.04203684628009796,-0.023188790306448936,-0.04296976327896118
53,123.49848937988281,-4.879406929016113,-0.8338399529457092,0.05611855536699295,-0.05074455961585045,-0.013941556215286255,0.02581612393260002,0.3142157196998596,-0.007829618640244007,0.022160878404974937,-0.03008863516151905,-0.023087600246071815
54,-56.54975509643555,0.5781075358390808,3.589053153991699,0.2622445821762085,0.9457622766494751,0.14327962696552277,-0.35257667303085327,-0.10596296191215515,-0.010101216845214367,-0.0410153865814209,-0.0716831162571907,0.08205487579107285
55,63.570953369140625,3.0801467895507812,2.3154025077819824,-0.18176591396331787,0.22358235716819763,-0.17038288712501526,0.14860036969184875,0.04355709254741669,-0.016075626015663147,0.049879807978868484,-0.05499846488237381,-0.060019321739673615
56,-60.25823974609375,0.9592359066009521,0.43509823083877563,0.14993005990982056,0.053785331547260284,0.019173474982380867,-0.0765778124332428,-0.012709483504295349,-0.002595128258690238,-0.010738927870988846,0.013549784198403358,0.027296479791402817
57,-25.244441986083984,-21.365407943725586,2.3707947731018066,0.8195340037345886,0.40939098596572876,-0.0907243862748146,0.024908028542995453,0.000654071569442749,-0.004245150834321976,0.06910864263772964,-0.0853051170706749,-0.0554528534412384
58,-20.436573028564453,0.8429775238037109,-4.890481472015381,-0.5206246376037598,-0.09393037855625153,0.4193325638771057,-0.14190924167633057,-0.14825302362442017,-0.005903281271457672,0.0024668830446898937,-0.02919090911746025,0.025408554822206497
59,-30.1102294921875,4.371758937835693,0.9742697477340698,-0.7781680226325989,-0.40115153789520264,0.08248791843652725,-0.3631950318813324,0.7720877528190613,-0.3657141923904419,0.6547012329101562,-0.37833234667778015,-0.9155162572860718
60,-67.20494079589844,0.17898854613304138,-0.02791169285774231,0.0033886469900608063,-0.06526555866003036,0.0009651761502027512,-0.0059431386180222034,-0.050183072686195374,0.00902834627777338,-0.027607550844550133,0.017485829070210457,0.013361725024878979
61,-65.97428131103516,1.033930778503418,-0.4748310446739197,-0.27747854590415955,0.06051260977983475,0.087077796459198,-0.013472569175064564,-1.3262033462524414e-05,0.0007547107525169849,0.031185731291770935,-0.028721701353788376,-0.014099102467298508
62,-41.75363540649414,1.3862881660461426,0.30333638191223145,-0.11831222474575043,-0.41212767362594604,0.15971852838993073,-0.34346166253089905,-0.20103852450847626,0.2765186131000519,-0.008291209116578102,-0.1350078135728836,-0.12756438553333282
63,-44.931884765625,1.1970038414001465,5.390141010284424,0.5341376662254333,0.032210081815719604,-0.6179567575454712,0.11901010572910309,0.055229172110557556,0.04165203869342804,0.010200036689639091,0.047773897647857666,-0.07725925743579865
64,-13.254104614257812,45.27133560180664,-4.762635707855225,-0.8628831505775452,0.03973978012800217,0.5078453421592712,0.07897228002548218,0.3466862440109253,0.061636630445718765,-0.05785694345831871,0.02269354835152626,-0.09318379312753677
65,30.61480712890625,1.4079620838165283,2.19968843460083,0.11092487722635269,0.19065794348716736,-0.12871156632900238,0.021820325404405594,0.07855585217475891,0.0041918386705219746,-0.035082194954156876,-0.031150776892900467,0.015395275317132473
66,-67.01358795166016,0.16276147961616516,-0.08261027187108994,-0.0700475424528122,-0.07842327654361725,0.019624151289463043,-0.014199184253811836,-0.06123148649930954,0.0028888070955872536,-0.0030127002391964197,-0.0018640541238710284,0.008399375714361668
67,-65.19893646240234,-0.5359852313995361,-0.7526915669441223,0.1352928876876831,0.2615789473056793,0.07774150371551514,0.014536362141370773,-0.09509886801242828,0.025397926568984985,-0.00010371627286076546,-0.027538469061255455,0.039845000952482224
68,98.29634094238281,1.7894175052642822,-0.25745588541030884,-0.0839104875922203,0.02324967086315155,0.058202389627695084,0.36053305864334106,-0.19522158801555634,0.0632862001657486,-0.022819923236966133,-0.055794887244701385,-0.021186133846640587
69,11.894477844238281,5.901859760284424,3.8605551719665527,-0.2987561523914337,-0.5018481612205505,0.046538591384887695,0.14142636954784393,-0.021976597607135773,0.03612489253282547,-0.07282916456460953,0.07660374790430069,0.03632613271474838
70,-49.227020263671875,0.12483258545398712,-1.4426162242889404,-0.15812945365905762,0.7071294188499451,-0.03830743953585625,0.08803258836269379,-0.062030237168073654,0.027805538848042488,-0.0258130244910717,-0.04242348670959473,0.07346534729003906
71,66.52102661132812,1.774593710899353,1.3487164974212646,0.03350648283958435,0.730521559715271,-0.9823015332221985,0.45883551239967346,0.04690420627593994,0.18646137416362762,0.021031491458415985,-0.014737008139491081,-0.05828997492790222
72,-66.97035217285156,0.13292185962200165,-0.08449411392211914,-0.051778096705675125,-0.061968155205249786,0.016155488789081573,-0.007550797890871763,-0.075121209025383,0.007978610694408417,-0.004347887821495533,-0.0019111721776425838,0.012821589596569538
73,-46.16783905029297,2.118030071258545,3.3642334938049316,1.1874911785125732,-1.2575327157974243,0.20367300510406494,0.06680700182914734,0.38325878977775574,-0.003858658717945218,0.03225890174508095,0.08974506705999374,-0.14571990072727203
74,-50.537384033203125,-6.469136714935303,0.9527949094772339,-0.6400938034057617,0.23419761657714844,-0.09984441846609116,-0.012611422687768936,-0.3884360194206238,-0.06840410828590393,-0.11251353472471237,-0.08992407470941544,0.012901908718049526
75,7.9608306884765625,-1.0037453174591064,3.434647560119629,-0.08646107465028763,-0.052252866327762604,-0.18019318580627441,0.1158590316772461,0.14196127653121948,0.0005218847654759884,0.006917134393006563,0.0008107133908197284,-0.016598951071500778
76,27.246673583984375,0.04959490895271301,-0.549521803855896,0.044947780668735504,0.18087193369865417,0.26348966360092163,-0.5551215410232544,-0.1866481602191925,-0.07028587907552719,0.0019023120403289795,0.060062989592552185,-0.20126678049564362
77,64.225341796875,0.4093624949455261,-0.1417068988084793,-0.47039854526519775,-0.6642727851867676,-0.0974259003996849,0.04947562515735626,0.2265450358390808,0.1564105749130249,-0.010262785479426384,0.127694234251976,-0.03329573571681976
78,-41.490516662597656,-0.46123817563056946,-0.09139806032180786,-0.13656139373779297,1.3498072624206543,0.1589827835559845,0.03880969434976578,-0.27805477380752563,-0.0798136293888092,0.009525548666715622,-0.06805093586444855,0.17904703319072723
79,13.222511291503906,-0.2692700922489166,-0.9495483636856079,-0.18490412831306458,0.07105987519025803,-0.03698760271072388,-0.04243628680706024,0.1406814008951187,0.013608119450509548,-0.013951366767287254,-0.0017458315705880523,0.05089236795902252
80,-49.222511291503906,-0.3558433949947357,-2.670597553253174,0.0714794471859932,-0.4039711058139801,0.4128120541572571,0.10358522832393646,-0.051939353346824646,0.08431191742420197,-0.042143285274505615,-0.02404579520225525,0.032592326402664185
81,-47.81604766845703,0.5982488989830017,5.690395832061768,0.10474126785993576,-0.021956004202365875,0.016418874263763428,1.43459951877594,0.4843910336494446,0.48305365443229675,0.4351356029510498,0.32327643036842346,-0.022948140278458595
82,-53.38515853881836,-3.2304790019989014,-0.1301555335521698,-0.08594676852226257,-0.017413068562746048,-0.03515298292040825,0.011509956791996956,-0.12959466874599457,0.016744745895266533,-0.07108773291110992,0.014638407155871391,0.0937172994017601
83,-32.11000442504883,1.3237245082855225,6.000000953674316,0.641721785068512,-0.16293799877166748,-0.05376201122999191,0.055322129279375076,0.105454221367836,0.017507260665297508,0.011053891852498055,0.0013533264864236116,-0.06291516125202179
84,-30.677688598632812,20.684158325195312,-2.8579277992248535,0.9240571856498718,0.5422043800354004,0.04419706389307976,-0.08262176811695099,0.5858190655708313,0.1513070911169052,-0.17080093920230865,0.11504469811916351,0.20863521099090576
85,35.625465393066406,-0.3180341422557831,0.4040032625198364,-0.006904948502779007,0.07743219286203384,0.12831127643585205,-0.022496994584798813,0.07132783532142639,-0.005963720381259918,0.03964882344007492,-0.04840146750211716,-0.005203636363148689
86,-34.084346771240234,1.5572611093521118,-3.4141359329223633,0.025399133563041687,1.0426998138427734,-0.21274533867835999,0.07944585382938385,0.2523645758628845,0.0004460460040718317,-0.07588811963796616,-0.19056805968284607,0.2917194664478302
87,95.87797546386719,1.2109061479568481,1.3975305557250977,-0.16734960675239563,-0.08858458697795868,0.038218095898628235,0.046574171632528305,0.05097425729036331,0.005176105536520481,-0.0423058420419693,0.001270810142159462,0.03225516527891159
88,53.973541259765625,7.033847332000732,-0.7247719168663025,-0.8325091600418091,-0.10903482139110565,-0.09701584279537201,0.18525804579257965,-0.2186059206724167,0.024106157943606377,-0.006154828704893589,-0.02944893389940262,-0.0241787638515234
89,-14.012161254882812,0.03890834003686905,-0.5289409756660461,0.16494452953338623,-0.24537405371665955,0.26927369832992554,-0.04434915632009506,0.10935159027576447,-0.01389363780617714,-0.018947269767522812,0.03669118881225586,0.04196953773498535
90,35.623252868652344,-0.5652618408203125,-0.6702911853790283,-0.40200671553611755,-0.09250758588314056,0.16791991889476776,-0.012386681511998177,0.23788604140281677,0.0044814348220825195,0.02874789386987686,-0.05388589948415756,-0.07058641314506531
91,-13.366092681884766,-2.049112558364868,3.501371383666992,0.06907055526971817,-0.3261857330799103,-0.13146117329597473,0.021779276430606842,0.19100818037986755,-0.00445170421153307,0.006664513144642115,0.0192298274487257,-0.028141679242253304
92,86.40583801269531,-19.30293846130371,1.5804704427719116,1.6167187690734863,0.28774720430374146,-0.15389937162399292,-0.020123271271586418,0.07591147720813751,-0.019324766471982002,0.04194704443216324,-0.07913286983966827,0.06342057883739471
93,27.202423095703125,21.896631240844727,0.1775992512702942,-1.2586256265640259,-0.05281645059585571,-0.11610010266304016,0.5056775212287903,-0.7214043140411377,0.0009412460494786501,0.021707279607653618,-0.049006037414073944,-0.08621057122945786
94,34.33074188232422,-0.4347743093967438,0.6054152250289917,-0.002477385103702545,0.8740918040275574,0.11940339207649231,-0.3286406099796295,-0.1812855452299118,-0.13327954709529877,0.0707482397556305,-0.15515080094337463,-0.01880473643541336
