source_index,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12
29,-0.5923652648925781,-0.07084451615810394,1.275600552558899,-0.04195917025208473,-0.359516978263855,0.2972877025604248,-0.10096719861030579,-0.20739763975143433,-0.14321786165237427,-0.1939939707517624,0.2727765440940857,-0.20721136033535004
30,-0.48582708835601807,-0.01216890849173069,0.7833631634712219,-0.21408604085445404,-0.818019688129425,0.37265557050704956,0.09026873111724854,-0.4736027717590332,-0.15691006183624268,0.4124603867530823,0.4050918221473694,-0.27680134773254395
31,0.8028571605682373,-0.22721700370311737,0.37966659665107727,-0.11175859719514847,-0.5533918738365173,0.9048522710800171,0.21828313171863556,0.958503246307373,-0.1789996474981308,0.23807227611541748,-0.345965713262558,-0.42668330669403076
32,-0.944782018661499,-0.06578212976455688,-0.47675183415412903,0.02435610070824623,0.08269403129816055,0.12587971985340118,0.14602713286876678,0.09592641144990921,0.2072683572769165,-0.2168949693441391,-0.34676602482795715,0.008176766335964203
33,-1.239637017250061,-0.022653410211205482,-0.5706424713134766,0.19656510651111603,0.27564170956611633,0.09502711892127991,-0.223177969455719,-0.4597296118736267,0.20477989315986633,0.23843225836753845,0.053330063819885254,-0.25414830446243286
34,1.9318839311599731,0.7583535313606262,0.25033941864967346,-2.741213083267212,0.2136354297399521,0.8396009802818298,-3.655907392501831,0.777463972568512,-2.9242849349975586,-0.4725385308265686,-0.5692448616027832,-1.0870473384857178
35,-1.3372997045516968,-0.03575456887483597,-0.15020278096199036,0.023956499993801117,0.164054274559021,-0.23372703790664673,-0.02961156889796257,0.23221147060394287,-0.02002859115600586,-0.32386454939842224,0.0007167284493334591,-0.05631403997540474
36,0.7536793351173401,-0.056413792073726654,-0.5641037821769714,0.013750297017395496,0.48474836349487305,0.01948104426264763,-0.3345758318901062,0.4853689670562744,-0.18761028349399567,-0.06510085612535477,-0.06587700545787811,-0.14927048981189728
37,1.498304009437561,-0.10070858150720596,-0.343711793422699,0.0890992134809494,-0.08095582574605942,0.8751002550125122,-0.32978105545043945,-0.6980320811271667,-0.030003199353814125,0.5823909640312195,0.20514851808547974,0.6834708452224731
38,-0.5923901796340942,-0.30021926760673523,2.1754159927368164,-0.09791429340839386,-2.3238959312438965,0.535468578338623,0.3632693886756897,-1.207867980003357,-0.29105448722839355,-0.17313726246356964,-0.17314834892749786,0.14441493153572083
39,1.084510087966919,-0.048689235001802444,-0.21993985772132874,-0.18471717834472656,0.23106183111667633,0.3056975305080414,0.14066563546657562,-0.22674134373664856,-0.09785255044698715,-0.29687100648880005,-0.28343722224235535,-0.034698549658060074
40,-0.8850160241127014,0.07487277686595917,1.4647997617721558,-0.28198981285095215,0.09975474327802658,1.202109932899475,0.2735119163990021,-0.28807923197746277,0.07758837938308716,-0.1983240246772766,-0.42158135771751404,0.6273889541625977
41,-0.21113178133964539,0.03566991537809372,-0.29073208570480347,-0.37452006340026855,0.9863482713699341,-0.47072622179985046,0.25753751397132874,-0.3507045805454254,-0.16048595309257507,0.4213794469833374,-0.10924112051725388,0.15226097404956818
42,2.1151657104492188,-0.3461189866065979,0.2575911283493042,0.6805396676063538,-0.23143158853054047,1.4408730268478394,-0.1997782289981842,0.7246066927909851,0.13710470497608185,0.14494353532791138,-1.7284234762191772,-0.15921270847320557
43,2.0399727821350098,-0.34471583366394043,-0.10197087377309799,0.6919441223144531,-0.24583907425403595,-0.049415890127420425,0.06852699816226959,0.16107246279716492,-0.19788672029972076,0.1412622630596161,-0.0608518086373806,0.06449618935585022
44,1.1657079458236694,-0.08487968146800995,0.2086976319551468,0.15695689618587494,0.5111173391342163,-0.9925553798675537,0.805025577545166,-1.009095549583435,-0.18516170978546143,1.165984034538269,-3.211308002471924,1.7388893365859985
45,-1.247220754623413,-0.0445612296462059,0.2512955069541931,-0.40709131956100464,0.661780834197998,-0.04567713662981987,-0.61879962682724,0.05544901639223099,1.4669809341430664,-0.3207974433898926,-0.16654342412948608,-0.043776266276836395
46,0.2973672151565552,0.25476616621017456,0.0589892715215683,-0.860880970954895,-0.252425879240036,-1.3068991899490356,-0.04209332540631294,0.9799864292144775,-0.11645545065402985,0.1450846642255783,0.37952497601509094,-0.08769594877958298
47,-1.097275733947754,-0.1540185809135437,-0.07537805289030075,0.4679710865020752,-0.02241387590765953,-0.24096649885177612,0.2606329321861267,-0.3168686628341675,-0.14066074788570404,0.07889515161514282,-0.1956322342157364,0.18313658237457275
48,-0.3544720411300659,0.575291097164154,0.41513437032699585,1.048869013786316,0.8415037393569946,-0.4699072241783142,1.5076239109039307,0.5040543675422668,1.2193266153335571,-0.5785794854164124,0.13004107773303986,-0.2885148823261261
49,-1.203805685043335,-0.029226090759038925,-0.32562366127967834,-0.027240393683314323,-0.2823946177959442,0.10018493980169296,-0.035547103732824326,0.29281947016716003,0.16478614509105682,-0.3295375108718872,-0.05890869349241257,-0.5397429466247559
50,-1.3463529348373413,0.008487634360790253,-0.04266157001256943,0.014041796326637268,-0.17841939628124237,0.02494359016418457,-0.7664016485214233,-0.13110293447971344,0.3033944070339203,-0.007717814762145281,-0.1442578136920929,0.050547949969768524
51,0.4486660361289978,-0.25609034299850464,1.2754225730895996,-1.4455608129501343,0.1461891084909439,0.3896797001361847,-0.46091511845588684,-0.17041948437690735,-0.7328367233276367,0.2750615179538727,0.19224736094474792,-0.03928978368639946
52,0.19994553923606873,-0.1481851190328598,-1.14223051071167,0.561156153678894,-0.652503252029419,-0.24329645931720734,-0.6157804131507874,0.5230527520179749,-0.36053797602653503,-0.3362014889717102,-0.17812474071979523,-0.145393505692482
53,2.8211989402770996,-0.6234017610549927,-0.3924582898616791,0.4844968020915985,0.13193568587303162,-0.03433705493807793,0.41903480887413025,0.1457977443933487,0.02159740962088108,-0.13060244917869568,0.06765894591808319,-0.0209086611866951
54,-1.119443655014038,0.030424362048506737,1.4684234857559204,0.16589611768722534,1.522572636604309,-1.3611712455749512,0.38085323572158813,-0.9229176640510559,0.4531884789466858,0.019883600994944572,-0.026079269126057625,0.3581353724002838
55,1.5094616413116455,0.36433902382850647,1.010246992111206,-0.625344455242157,0.6005809903144836,0.1367536336183548,-0.024240652099251747,0.3071729838848114,-0.4791529178619385,0.2649090588092804,-0.025013647973537445,0.00014612814993597567
56,-1.2005600929260254,0.09557060897350311,0.19080518186092377,0.15621399879455566,0.07863684743642807,-0.10795199871063232,0.18674398958683014,-0.24004970490932465,0.06357753276824951,0.0856543704867363,-0.0402185432612896,0.30768439173698425
57,-0.4338858723640442,-2.7514665126800537,0.6182801127433777,2.3732330799102783,0.667554497718811,-0.3602772057056427,-1.3020546436309814,0.7213633060455322,-0.2885897159576416,-0.20668280124664307,-0.12568973004817963,0.008204164914786816
58,-0.3289872705936432,0.11144784837961197,-1.99386727809906,-0.2708730697631836,-0.21397025883197784,-0.9269683361053467,-0.03961542248725891,-0.4974707365036011,-0.19452929496765137,-0.6253759860992432,0.08431746065616608,0.1908712089061737
59,-0.5407852530479431,0.5232937932014465,0.45539796352386475,-1.1041984558105469,-0.635523796081543,-0.13285484910011292,4.02467679977417,-0.2688879072666168,-12.168336868286133,0.16027159988880157,-0.18266984820365906,0.24595165252685547
60,-1.3525736331939697,-0.0029450866859406233,-0.016033753752708435,0.04918644204735756,-0.11225640028715134,0.05122879520058632,0.032663315534591675,-0.05762751027941704,0.13011534512043,-0.06421169638633728,0.2531340420246124,0.15565502643585205
61,-1.3256525993347168,0.10688838362693787,-0.1914193034172058,-0.28965267539024353,0.07737786322832108,-0.22384358942508698,0.4908812940120697,0.17754623293876648,-0.5720496773719788,-0.0829470083117485,-0.14997851848602295,-0.0663810521364212
62,-0.7955836057662964,0.15064620971679688,0.14106395840644836,-0.22499021887779236,-0.6127027273178101,-0.5703607797622681,-0.0983046293258667,-1.822271466255188,-0.28363820910453796,-3.9418327808380127,-2.103451728820801,-3.1501684188842773
63,-0.8651807308197021,0.1002686470746994,2.232685089111328,0.1688358187675476,0.26333174109458923,1.3987503051757812,-0.12915553152561188,-0.08972327411174774,-0.2875145375728607,0.039920032024383545,0.014060592278838158,0.43224045634269714
64,-0.17256930470466614,5.768823146820068,-1.18036687374115,-3.7496542930603027,-0.017921075224876404,-0.2337917685508728,3.3295295238494873,0.8715304732322693,-1.6809691190719604,-0.7558773756027222,1.370201587677002,0.3199891746044159
65,0.7882278561592102,0.1509592980146408,0.935042142868042,-0.10245558619499207,0.47809773683547974,0.04658229649066925,0.15208537876605988,-0.07204581052064896,0.3250423073768616,0.14326733350753784,0.3699590563774109,-0.32502394914627075
66,-1.3483854532241821,-0.005184135399758816,-0.04068855568766594,-0.034674037247896194,-0.13131088018417358,-0.017053132876753807,0.05499069765210152,-0.1003878116607666,-0.05891150236129761,-0.010583070106804371,-0.033087801188230515,0.00043567255488596857
67,-1.3086566925048828,-0.08843152970075607,-0.3212243616580963,0.32410284876823425,0.3781076967716217,-0.26137688755989075,-0.3201938569545746,0.32616397738456726,0.12137064337730408,-0.11647849529981613,-0.09645001590251923,-0.024742815643548965
68,2.2694954872131348,0.21906277537345886,-0.05233339965343475,-0.3267296552658081,0.2271375209093094,-0.13820239901542664,-1.700661301612854,1.0308140516281128,0.5163930654525757,-0.6346682906150818,0.41681963205337524,-0.7005669474601746
69,0.378431111574173,0.7087960839271545,1.6744213104248047,-1.0945320129394531,-0.6779108643531799,-0.08839791268110275,0.23327669501304626,0.05649455264210701,1.239636778831482,0.07871450483798981,0.0533888004720211,-0.008262441493570805
70,-0.9591138958930969,-0.0006149692344479263,-0.5955292582511902,-0.007879173383116722,1.163594365119934,-0.11901216208934784,-0.06724894046783447,0.7261345982551575,0.3251492381095886,0.04465962573885918,0.3353029191493988,0.07763662189245224
71,1.5740545988082886,0.20473699271678925,0.607079267501831,-0.25344473123550415,1.6509824991226196,2.3143374919891357,-0.8308302164077759,1.0250505208969116,0.19043129682540894,-1.0303105115890503,-0.8012393712997437,-0.24947869777679443
72,-1.3474392890930176,-0.008843480609357357,-0.04151074215769768,-0.013473154045641422,-0.1041230857372284,-0.014575544744729996,-0.02623276226222515,-0.08311232179403305,0.00032892770832404494,-0.037382807582616806,-0.06617611646652222,-0.010933535173535347
73,-0.8921915888786316,0.234329491853714,1.437284231185913,1.0638883113861084,-2.176302433013916,0.2879459857940674,0.6179288625717163,0.6385608315467834,-0.7763826251029968,0.008634268306195736,0.23663446307182312,0.11493588984012604
74,-0.987705409526825,-0.8585473895072937,0.2536398470401764,-0.38643237948417664,0.5055456161499023,-0.3062761425971985,-0.9729820489883423,-0.7061300277709961,0.5194714069366455,0.36343836784362793,1.6488229036331177,-0.5475953817367554
75,0.29246702790260315,-0.16728277504444122,1.3879063129425049,-0.26366597414016724,0.0793200433254242,0.27308204770088196,0.49344244599342346,0.3544439971446991,0.14510929584503174,0.3658607602119446,-0.05138566717505455,-0.13726411759853363
76,0.7145556211471558,-0.006337555591017008,-0.21409352123737335,0.1573743224143982,0.34151217341423035,-1.2405576705932617,-0.18555425107479095,-2.5362391471862793,-1.7009263038635254,-1.8091198205947876,1.7020379304885864,3.1022536754608154
77,1.5238717794418335,0.03636087477207184,-0.04238863289356232,-0.5973001718521118,-0.8566408157348633,0.5596864819526672,0.9111169576644897,-0.2817113697528839,0.6947806477546692,-1.740741491317749,-0.8235844969749451,0.6006516814231873
78,-0.7898179292678833,-0.08177117258310318,-0.05763418972492218,-0.030275262892246246,2.169398546218872,-1.2377829551696777,-0.7471201419830322,0.7623931169509888,0.9915896654129028,1.457458257675171,-0.7332355976104736,0.8159081935882568
79,0.40764960646629333,-0.04795612394809723,-0.3883841931819916,-0.07068413496017456,0.22819402813911438,0.04560493677854538,0.6529755592346191,-0.17933057248592377,0.30820730328559875,-0.016939401626586914,-0.07620292156934738,-0.05877956002950668
80,-0.9589732885360718,-0.053110841661691666,-1.0989162921905518,0.33811286091804504,-0.8028108477592468,-0.5584551692008972,-0.39287254214286804,0.8444713950157166,0.26669999957084656,-0.8973737955093384,0.6196216940879822,-1.1498147249221802
81,-0.9282757639884949,0.019463174045085907,2.329653739929199,-0.3696684241294861,-0.17560550570487976,0.9704548716545105,0.2395518720149994,8.092459678649902,0.7111978530883789,-1.8516267538070679,-7.097772598266602,2.8417718410491943
82,-1.0500620603561401,-0.4359559416770935,-0.11664653569459915,0.16760317981243134,0.009630855172872543,0.01449563354253769,-0.36640405654907227,-0.18664683401584625,1.0759223699569702,0.11843409389257431,0.21612510085105896,-0.16244252026081085
83,-0.5845706462860107,0.11546433717012405,2.483877182006836,0.27050337195396423,-0.22419500350952148,-0.04151548072695732,0.13403451442718506,0.3582727313041687,-0.13526111841201782,0.13166239857673645,0.08881164342164993,-0.08368504792451859
84,-0.5534740686416626,2.6364896297454834,-0.7831825613975525,0.07917508482933044,0.7929797768592834,0.47512003779411316,2.428565502166748,0.7021849751472473,1.5984878540039062,-0.3225296139717102,0.5488851070404053,0.21209251880645752
85,0.8979395031929016,-0.05850949138402939,0.16968323290348053,0.019629420712590218,0.2116405963897705,-0.5187512040138245,0.146688312292099,0.03416430205106735,-0.14763203263282776,-0.02595696412026882,-0.3884044289588928,-0.12973587214946747
86,-0.6277090311050415,0.1963096261024475,-1.3653897047042847,0.3325115144252777,1.769939661026001,0.36770302057266235,0.9558179974555969,0.9305462837219238,1.2903002500534058,1.6793851852416992,-0.7430678606033325,-3.4228529930114746
87,2.216566562652588,0.135044664144516,0.6091709733009338,-0.4192228615283966,0.0753989890217781,-0.3144817054271698,-0.03919177129864693,-0.2090531587600708,0.8994516134262085,-0.004978374112397432,0.1438012570142746,-0.05120666325092316
88,1.2993712425231934,0.8800672292709351,-0.1792331486940384,-1.5257166624069214,0.07903016358613968,0.24341422319412231,-0.5377933979034424,-0.20443452894687653,0.0811009481549263,-0.30298593640327454,0.05508734658360481,-0.2702486515045166
89,-0.18840138614177704,-0.011197924613952637,-0.20970197021961212,0.2975839078426361,-0.44509366154670715,-0.5355640649795532,0.37723127007484436,0.12226440012454987,0.43217480182647705,0.09978939592838287,-0.05588233470916748,0.32474786043167114
90,0.8979119658470154,-0.08647618442773819,-0.28206124901771545,-0.32963284850120544,-0.07205034792423248,-0.42496225237846375,1.082289695739746,0.2810637950897217,-0.7132158875465393,-0.4480649530887604,0.4044579267501831,-0.3152036666870117
91,-0.1742621660232544,-0.3018706142902374,1.3972837924957275,0.010564517229795456,-0.4138387143611908,0.269422709941864,0.7234193682670593,-0.010718329809606075,0.009572667069733143,0.2486620843410492,-0.17228971421718597,-0.16390840709209442
92,2.009629487991333,-2.4676451683044434,0.37563854455947876,3.1782140731811523,0.5923038125038147,-0.10849152505397797,-2.108537435531616,0.08842342346906662,0.7207180857658386,0.4002941846847534,-0.605700671672821,-0.5557438731193542
93,0.7131820917129517,2.7620925903320312,0.4283914566040039,-3.286813735961914,0.19895519316196442,0.4124157428741455,-2.1193037033081055,0.30834007263183594,-0.5348907113075256,0.1166699156165123,0.23363521695137024,-0.18458598852157593
94,0.8695807456970215,-0.07431359589099884,0.24690091609954834,0.05763820931315422,1.534304141998291,-1.2593613862991333,-0.37776318192481995,-1.3267935514450073,-1.179733157157898,0.5456069111824036,0.34872549772262573,0.5058436989784241
95,-0.6929888725280762,-0.0009483816102147102,-2.1427690982818604,-0.00966003630310297,0.2404191493988037,0.12861670553684235,-0.041900720447301865,-0.040755465626716614,-0.16933856904506683,-0.38341787457466125,0.06665391474962234,0.2864628732204437
96,-1.068753957748413,1.0425032377243042,-0.18236368894577026,-0.37141555547714233,-0.12427065521478653,-0.15308742225170135,0.21275509893894196,-0.5144459009170532,-0.7298329472541809,-0.20716460049152374,-0.5203240513801575,-0.11215270310640335
97,-0.06564243137836456,-4.667313098907471,-2.3438892364501953,-4.013258457183838,-0.1777755469083786,-1.8076947927474976,0.05003918334841728,1.992266058921814,0.39268115162849426,-4.621374607086182,0.8163809180259705,-0.43019232153892517
98,-1.3508204221725464,0.001907948637381196,-0.06848453730344772,0.037661436945199966,-0.15070129930973053,-0.013713356107473373,-0.00300566665828228,-0.13455229997634888,0.0072007859125733376,0.08555231988430023,0.035280659794807434,0.08551163971424103
99,-0.7259061932563782,-0.4272303879261017,-0.33080050349235535,-0.8504720330238342,-0.30098405480384827,-0.17212793231010437,-1.3794020414352417,0.16656190156936646,0.07503540068864822,-0.09623990207910538,0.131049245595932,-0.4254101514816284
100,-1.338848352432251,-0.018670758232474327,0.1065618246793747,-0.022763606160879135,0.4092523157596588,0.8044037818908691,0.011154348962008953,1.4604490995407104,0.062220003455877304,2.0775370597839355,1.164503574371338,0.5191329121589661
101,0.2687613368034363,0.11672253161668777,0.009791138581931591,-0.3434595465660095,0.37223610281944275,-0.006715003401041031,-0.24884682893753052,0.4630262553691864,0.21944373846054077,-0.10598740726709366,0.1600634902715683,0.07030900567770004
102,-1.3364152908325195,-0.08391806483268738,-0.03516183793544769,0.25405749678611755,-0.07897601276636124,-0.007108201738446951,-0.3932310938835144,-0.14135916531085968,0.20815658569335938,0.27557432651519775,0.19017453491687775,0.12527412176132202
103,-0.03508178889751434,0.15927132964134216,1.3138389587402344,-0.22551940381526947,-0.1532384157180786,0.6499118208885193,0.1698468029499054,-0.28149011731147766,-0.05033910274505615,0.8732662796974182,-0.17886148393154144,-0.02782183326780796
104,0.2969527840614319,0.6646268367767334,0.047281790524721146,-0.6099702715873718,-0.16112293303012848,0.15369272232055664,0.09482402354478836,-0.49972718954086304,-0.4784814119338989,0.5179891586303711,-0.2690802812576294,-0.18720991909503937
105,0.4505465030670166,-0.10773136466741562,1.3514220714569092,1.183470368385315,0.9314274191856384,-5.183811187744141,1.1502995491027832,-2.1257667541503906,0.8247194886207581,-1.6319024562835693,1.6722900867462158,0.5146498680114746
106,-0.8413398861885071,1.196642518043518,0.824550986289978,2.0398614406585693,-0.4889270067214966,-0.20121031999588013,0.9461789727210999,-0.40061527490615845,0.1643703281879425,-0.041094906628131866,-0.156856507062912,-0.024126896634697914
107,-0.893239438533783,0.0569622628390789,2.0124294757843018,0.17454254627227783,0.24082495272159576,0.0770297646522522,0.787652313709259,0.3282304108142853,0.6002712249755859,-0.3312356472015381,-0.032486021518707275,0.3351804316043854
108,-0.3243038058280945,-1.9743379354476929,-2.26908802986145,-0.14122512936592102,4.526124000549316,-3.7381539344787598,-2.5894930362701416,0.7223443984985352,2.3067939281463623,2.556471347808838,1.799127459526062,-3.042482614517212
109,1.0800161361694336,-0.20777122676372528,0.5809937715530396,0.4270855188369751,0.04315121844410896,-0.2414073646068573,-0.3095882833003998,-0.5503481030464172,-0.5191108584403992,0.0539192371070385,0.0406465157866478,0.009561990387737751
110,1.7005130052566528,-0.3671192526817322,-0.29782766103744507,1.1868442296981812,0.04497731477022171,-0.3196603059768677,-0.1602400690317154,0.1582295149564743,-0.16833865642547607,-0.1691000908613205,0.09153386205434799,-0.13978849351406097
111,-0.7253310680389404,-0.052588410675525665,0.7920632362365723,-0.1384023278951645,0.2821142077445984,0.44827044010162354,1.5551159381866455,0.023705365136265755,0.9731109738349915,-0.5547266006469727,0.1738826185464859,1.2353652715682983
112,0.8349895477294922,-0.1465025395154953,1.085562825202942,0.26024720072746277,0.17053645849227905,-0.27964410185813904,-0.007134005427360535,0.20925766229629517,-0.45161953568458557,0.04590633884072304,-0.05636891722679138,0.14058369398117065
113,1.2645854949951172,-0.785822331905365,-0.5876583456993103,-2.784882068634033,-0.5411450862884521,-0.40999042987823486,0.16004659235477448,0.09151213616132736,-0.5992859601974487,0.25098487734794617,0.4063238501548767,-0.21778155863285065
114,-0.6242777109146118,1.7416555881500244,0.29361867904663086,1.4025546312332153,-0.2270442247390747,0.2831067144870758,2.5162031650543213,-0.28507906198501587,1.4776078462600708,-0.003228801768273115,-0.1189948171377182,-0.07015620172023773
115,-1.0360360145568848,0.11008447408676147,-0.07366245239973068,0.07165541499853134,-0.1718067079782486,0.06410824507474899,-0.3678136169910431,-0.033246949315071106,0.5860918760299683,0.24932228028774261,0.18360364437103271,0.06561758369207382
116,-0.748336911201477,-1.0857223272323608,-0.9244188666343689,1.3877792358398438,0.3422737419605255,0.22058327496051788,2.130249500274658,0.25250276923179626,-0.2961732745170593,-0.011215785518288612,-0.7898643016815186,0.11390857398509979
117,1.387932538986206,-0.061556700617074966,0.7588321566581726,0.5515664219856262,-0.40108412504196167,0.2380521595478058,-0.16870632767677307,0.14369741082191467,-0.5541476607322693,0.11643057316541672,-0.1910005658864975,-0.1888083964586258
118,-0.9843947291374207,-0.03044530376791954,1.840401291847229,-0.10811035335063934,0.371814101934433,0.20518362522125244,-0.2530194818973541,0.15819776058197021,-0.31384316086769104,0.1734059602022171,-0.024424951523542404,0.06049421802163124
119,1.1693110466003418,0.3767739236354828,0.23616191744804382,-1.039662480354309,0.6569693684577942,0.10874153673648834,-0.27992159128189087,0.8063117861747742,-0.6478472352027893,-0.42461150884628296,-0.1672152876853943,-0.0062850359827280045
